Fp1,Fp2,F7,F3,Fz,F4,F8,FC3,FCz,FC4,T7,C3,Cz,C4,T8,CP3,CPz,CP4,P7,P3,Pz,P4,P8,O1,Oz,O2,VPVA,VNVB,HPHL,HNHR,Erbs,OrbOcc,Mass
-1592.3223997417247,-14372.75033248098,396.90419247275906,2777.576446533202,6181.503597058746,4140.013142635948,-3166.763406050832,4175.085770456414,6989.177904630961,6525.767476935135,5591.166646857009,6512.7799385472335,6309.998662848221,4786.315717195209,7639.056757876746,4662.839989913136,5681.953932109632,5358.269340113588,-18012.021717272302,5901.863700465152,5786.669881720291,5740.742934377568,5619.58865115517,3325.2490194220286,5802.731764943976,4932.880401611327,-15305.908102738227,-7314.932973761307,-1294.5501427901415,-3020.637913754112,2144.135926899157,-4683.60750298751,-4535.850725675884
-1592.1969162790397,-14374.6953261526,391.7593705026727,2775.5687111302423,6181.31537186472,4141.769911113538,-3159.9245573344974,4174.395611411646,6989.052421168277,6527.39876195004,5591.480355513721,6512.340746427836,6310.249629773592,4788.637161254882,7644.013354652807,4661.773380480314,5682.895058079769,5360.277075516548,-18012.460909391702,5901.738217002467,5787.736491153114,5742.750669780529,5623.102188110352,3324.6843438399455,5802.418056287263,4930.809924477025,-15308.041321603874,-7312.737013164318,-1291.413056223016,-3021.139847604852,2144.637860749897,-4685.552496659128,-4537.419268959447
-1590.3774060701066,-14374.883551346627,391.13195318924744,2776.00790324964,6182.632948222913,4144.906997680664,-3153.9013511256167,4176.089638157894,6990.809189645867,6529.971172935084,5596.562435752467,6513.846547980057,6312.382848639237,4792.276181672748,7643.762387727435,4663.6556324205885,5685.1537604081,5363.414162083675,-18004.053517391807,5904.05966106214,5789.556001362047,5746.075981541683,5629.7528116326575,3324.9353107653164,5802.919990138003,4930.621699282997,-15308.417771991928,-7308.784284089741,-1288.5896783126027,-3019.006628739206,2143.383026123047,-4685.803463584498,-4538.799587048982
-1587.616769891036,-14374.632584421255,399.4138617264597,2779.019506354081,6184.013266312448,4146.412799232884,-3156.7247290360297,4179.4776916503915,6992.754183317485,6530.724073711193,5605.84821199116,6516.858151084498,6314.139617116827,4794.221175344366,7639.6214334588285,4667.984811883223,5686.9732706170325,5365.233672292608,-17989.873886108395,5908.07513186806,5790.999061182924,5748.334683870014,5633.329090319181,3325.311761153371,5804.049341302169,4933.3195937307255,-15308.041321603874,-7306.713806955437,-1287.8995192678349,-3015.36760832134,2141.187065526058,-4684.485887226305,-4537.7957193475
-1587.491286428351,-14375.510968660052,407.38206160695927,2780.525307906301,6182.3192395662,4144.467805561266,-3164.630187185187,4180.2305924265,6991.938540810032,6527.837954069438,5608.922556826942,6517.297343203895,6312.320106907894,4792.589890329461,7635.041287070826,4669.553355166786,5685.90666118421,5363.28867862099,-17984.164388556226,5909.0162578382,5789.8069682874175,5746.264206735711,5628.4352352744645,3325.876436735454,5804.864983809621,4935.829262984425,-15308.919705842667,-7308.2196085076575,-1290.1582215961655,-3014.36374061986,2140.1204560932356,-4682.980085674085,-4535.976209138568
-1591.3185320402445,-14376.138385973476,402.67643175627046,2777.3882213391753,6177.7390931781965,4141.142493800113,-3169.273075304533,4176.215121620579,6987.985811735452,6523.696999800832,5600.703390021073,6513.030905472604,6307.802702251232,4788.888128180252,7633.347260324577,4665.91433474892,5682.079415572316,5359.0849826210415,-17992.069846705384,5904.373369718852,5785.979722675524,5740.680192646227,5618.58478345369,3326.441112317537,5804.363049958881,4935.013620476972,-15310.362765663547,-7310.2273439106175,-1292.667890849866,-3016.3714760228204,2139.304813585783,-4680.031224300987,-4536.54088472065
-1594.5811020700553,-14372.562107286954,393.6416224429482,2774.4393599660766,6176.1078081632895,4141.142493800113,-3167.3280816329147,4172.513359471371,6985.727109407122,6522.88135729338,5590.539229543585,6508.701726009969,6305.418516460218,4787.382326628032,7636.923539011101,4661.585155286287,5678.942329005191,5357.0772472180815,-18004.241742585833,5899.103064286081,5782.717152645713,5736.978430497018,5612.436093782122,3327.0685296309616,5803.547407451429,4932.754918148642,-15308.605997185956,-7309.411701403164,-1292.7933743125511,-3015.4930917840247,2138.802879735043,-4675.074627524928,-4537.544752422132
-1595.522228040193,-14367.793735704923,391.8848539653577,2774.815810354132,6178.178285297594,4143.024745740388,-3164.881154110557,4171.823200426603,6986.040818063836,6523.696999800832,5586.335533543636,6507.19592445775,6304.853840878134,4787.005876239977,7638.86853268272,4658.699035644529,5676.997335333573,5356.2616047106285,-18011.95897554096,5896.154202912982,5780.332966854698,5735.347145482113,5611.934159931383,3326.001920198139,5801.978864167865,4930.43347408897,-15304.904235036747,-7308.345091970343,-1291.099347566303,-3011.7913296348165,2139.869489167865,-4672.690441733912,-4536.038950869911
-1594.769327264083,-14365.660516839276,395.5866161145661,2776.5725788317222,6180.499729357266,4143.463937859786,-3165.885021812037,4172.513359471371,6986.542751914576,6523.446032875462,5587.841335095857,6507.007699263721,6304.038198370682,4785.374591225072,7633.849194175318,4656.754041972913,5674.926858199269,5354.128385844983,-18014.468644794662,5894.58565962942,5778.387973183079,5733.5903770045215,5614.632054379112,3321.9864493922178,5799.155486257452,4927.798321372584,-15302.771016171102,-7309.097992746453,-1288.27596965589,-3010.4110115452813,2140.685131675318,-4674.008018092105,-4534.219440660978
-1591.0675651148745,-14364.468423943768,401.9235309801603,2779.395956742136,6183.07214034231,4144.593289023951,-3163.8145446777335,4174.270127948961,6987.421136153371,6524.324417114257,5592.609706677888,6508.137050427888,6304.038198370682,4785.123624299701,7629.582756444027,4656.252108122173,5674.111215691817,5352.748067755448,-18015.535254227485,5894.209209241364,5778.137006257709,5733.52763527318,5618.58478345369,3318.786621093749,5797.7751681679165,4927.233645790501,-15301.453439812907,-7310.039118716591,-1285.1388830887643,-3010.7247202019935,2140.434164749948,-4675.953011763723,-4533.592023347553
-1587.1775777716384,-14363.903748361687,404.74690889057354,2781.152725219726,6185.519067864669,4147.165700008994,-3155.658119603207,4175.336737381784,6989.115162899619,6526.520377711246,5595.872276707699,6509.329143323395,6304.540132221422,4787.382326628032,7631.841458772356,4655.624690808748,5674.6758912739,5353.6264519942415,-18019.11153291401,5893.707275390624,5778.576198377105,5735.472628944798,5621.094452707392,3318.723879362407,5798.7790358693965,4928.739447342721,-15300.888764230827,-7311.0429864180705,-1284.009531924599,-3011.2266540527335,2140.183197824578,-4678.713647942794,-4534.031215466951
-1585.6090344880752,-14364.593907406452,400.35498769659733,2780.337082712273,6187.024869416889,4149.80085272538,-3147.7526614540498,4174.897545262385,6990.934673108552,6528.779080039576,5596.4369522897805,6509.893818905478,6304.853840878134,4790.456671463815,7635.919671309619,4654.620823107266,5675.993467632093,5355.7596708598885,-18024.946513928862,5892.577924226458,5778.638940108449,5737.417622616416,5621.094452707392,3320.2924226459695,5800.724029541016,4930.43347408897,-15301.20247288754,-7312.172337582235,-1284.511465775339,-3010.7247202019935,2139.116588391756,-4682.7291187487135,-4535.976209138568
-1583.0366235030324,-14365.033099525852,397.46886805484166,2780.5880496376435,6188.028737118369,4152.436005441766,-3149.25846300627,4176.089638157894,6992.6286998548,6530.8495571738795,5599.38581366288,6511.587845651728,6306.045933773642,4793.405532836913,7636.986280742443,4655.624690808748,5678.252169960423,5357.955631456876,-18030.593269749686,5893.017116345856,5779.64280780993,5738.797940705951,5619.902359811882,3322.3001580489304,5803.170957063373,4932.8176598799855,-15299.947638260688,-7310.729277761358,-1282.566472103721,-3008.905209993061,2137.610786839535,-4683.85846991288,-4535.7252422132
-1576.7624503687807,-14362.146979884095,403.9312663831208,2785.1054542943048,6190.161955984016,4155.573092008892,-3154.4032849763566,4181.422685322008,6995.1383691085,6533.296484696237,5608.169656050832,6516.356217233758,6309.747695922851,4796.668102866724,7639.809658652857,4661.020479704204,5681.891190378289,5361.092718024001,-18033.60487285413,5896.969845420435,5783.3445699591375,5741.746802079048,5621.470903095445,3325.876436735454,5807.123686137952,4937.6487731933585,-15294.677332827916,-7302.823819612202,-1275.7276233873868,-3004.3250636050566,2138.802879735043,-4676.14123695775,-4527.443333675987
-1573.1234299509147,-14359.386343705024,412.0249497263055,2787.803348742033,6189.597280401932,4155.008416426809,-3152.521033036081,4184.183321501079,6994.197243138362,6532.543583920126,5611.3694843493,6518.42669436806,6311.316239206414,4796.542619404039,7643.88787119012,4664.784983584755,5682.079415572316,5361.657393606085,-18033.22842246608,5899.354031211451,5785.289563630756,5742.876153243215,5623.353155035721,3327.821430407072,5808.31577903346,4940.2839259097445,-15290.348153365285,-7295.483037045126,-1271.523927387438,-2999.556692023026,2140.8106151380034,-4664.9732087787825,-4517.655623586554
-1581.0916298314144,-14365.22132471988,410.14269778603,2780.148857518246,6180.499729357266,4145.534414994088,-3152.081840916684,4175.775929501182,6984.284049586246,6523.88522499486,5595.307601125616,6509.140918129368,6303.159814131886,4788.072485672799,7640.437075966282,4658.448068719161,5672.919122796309,5354.128385844983,-18032.78923034668,5892.389699032432,5778.262489720393,5735.221662019428,5618.459299991005,3322.4256415116156,5800.8495130037,4933.507818924752,-15296.434101305507,-7301.318018059981,-1279.55486899928,-3003.2584541722345,2139.618522242496,-4664.91046704744,-4521.733836123817
-1595.396744577508,-14375.134518271996,399.79031211451473,2768.227928563168,6169.457184640984,4135.119287591231,-3158.606980976305,4162.976616307308,6973.053279675934,6514.536707024825,5573.598962081105,6496.2161214728085,6291.803560758891,4778.4102590460525,7633.535485518605,4647.656490928248,5661.751094617342,5345.281801725688,-18033.542131122787,5882.539247211656,5767.847362317536,5725.496693661337,5612.185126856753,3314.0182495117183,5791.438253302323,4923.343658447265,-15309.798090081464,-7313.489913940429,-1292.2914404618111,-3012.8579390676396,2137.73627030222,-4673.88253462942,-4535.474275287828
-1604.870746010228,-14379.840148122685,388.1203500848067,2761.9537554289163,6165.567197297748,4131.668492367393,-3164.3792202598165,4157.078893561112,6969.602484452096,6511.901554308439,5565.379795275236,6491.698716816149,6287.223414370888,4775.7751063296655,7631.465008384303,4642.511668958162,5658.174815930817,5342.6466490093035,-18032.35003822728,5879.653127569901,5763.9573749743,5722.610574019582,5610.930292229903,3310.692937750565,5788.426650197882,4919.641896298057,-15319.083866320156,-7317.881835134404,-1296.4323947304172,-3019.257595664576,2137.73627030222,-4679.341065256219,-4541.685706690738
-1606.2510640997634,-14378.961763883888,383.28923677143285,2762.8321396677115,6168.139608282792,4133.174293919613,-3163.7518029463918,4158.898403770045,6972.614087556537,6513.972031442742,5570.022683394582,6495.149512039987,6289.607600161903,4778.033808657997,7634.16290283203,4644.456662629779,5661.060935572574,5344.654384412264,-18027.518924913908,5883.229406256424,5766.467044228001,5724.932018079256,5611.620451274671,3312.7006731535257,5790.308902138157,4921.900598626387,-15320.087734021636,-7315.058457223992,-1291.8522483424135,-3018.630178351151,2138.614654541016,-4679.65477391293,-4537.983944541529
-1602.3610767565272,-14375.95016077945,387.6811579654091,2767.7259947124276,6173.472655446904,4137.252506456876,-3158.3560140509358,4164.482417859529,6977.884392989308,6518.17572744269,5579.747651752672,6501.109976517526,6294.877905594673,4780.919928299752,7638.931274414061,4649.852451525236,5665.515598497892,5348.167921367444,-18022.18587774979,5887.935036107113,5770.545256765265,5728.131846377723,5612.624318976151,3315.7750179893087,5793.320505242598,4925.665102506939,-15316.69968052914,-7313.803622597143,-1285.1388830887643,-3013.297131187037,2138.802879735043,-4679.780257375616,-4532.713639108758
-1598.0946390252363,-14373.69145845112,395.1474239951685,2772.243399369089,6178.617477416991,4142.522811889648,-3150.7642645584906,4169.188047710218,6982.213572451942,6523.320549412777,5586.837467394376,6505.062705592105,6299.144343325966,4783.241372359425,7642.256586175215,4653.8679223311565,5668.150751214278,5351.242266203227,-18021.244751779654,5890.444705360814,5772.67847563091,5730.076840049342,5613.879153603001,3317.4063030042144,5795.014531988846,4927.798321372584,-15313.374368767987,-7320.266020925421,-1280.0568028500204,-3009.4698855751435,2138.175462421618,-4683.85846991288,-4533.090089496813
-1593.7654595626027,-14371.934689973528,403.1783656070106,2775.7569363242696,6182.758431685596,4148.483276367188,-3139.1570442601246,4171.823200426603,6985.727109407122,6528.590854845548,5587.778593364515,6506.568507144325,6301.904979505036,4786.315717195209,7643.825129458777,4654.4953396445835,5669.029135453073,5353.438226800216,-18023.817162764695,5890.8211557488685,5773.180409481651,5731.206191213507,5614.381087453741,3317.970978586297,5795.077273720189,4927.861063103926,-15309.609864887436,-7329.489055432769,-1277.9235839843748,-3008.9679517244035,2138.2382041529604,-4689.818934390419,-4539.113295705694
-1586.8011273835832,-14367.919219167607,410.83285683079765,2780.839016563013,6187.965995387027,4155.82405893426,-3125.0401547080587,4175.085770456414,6990.746447914525,6534.927769711142,5588.2805272152555,6508.827209472655,6305.794966848272,4792.150698210064,7647.840600264698,4655.624690808748,5671.413321244088,5357.2654724121085,-18022.18587774979,5892.264215569747,5775.564595272665,5734.468761243317,5615.447696886564,3320.0414557206,5796.206624884354,4928.739447342721,-15303.774883872582,-7331.873241223787,-1276.2295572381267,-3007.1484415154705,2138.4891710783304,-4689.442484002364,-4541.873931884765
-1579.8995369359063,-14362.711655466179,412.2759166516755,2785.7956133390726,6192.859850431742,4161.972748605828,-3119.518882349917,4179.414949919048,6996.330462004008,6540.386300337941,5591.480355513721,6512.717196815892,6310.751563624332,4798.738580001027,7654.36574032432,4659.702903346011,5676.307176288805,5362.410294382195,-18012.711876317073,5896.216944644325,5780.270225123354,5739.864550138774,5618.271074796977,3323.931443063836,5799.720161839536,4932.064759103875,-15298.379094977126,-7331.935982955128,-1272.0258612381783,-3001.9408778140414,2136.6069191380548,-4685.86620531584,-4537.482010690789
-1579.0211526971111,-14362.27246334678,407.5702868009868,2785.48190468236,6192.044207924289,4160.592430516293,-3135.2043151855464,4180.2305924265,6996.769654123406,6539.256949173776,5590.539229543585,6513.532839323344,6311.818173057153,4799.55422250848,7655.8088001452,4661.710638748971,5678.565878617135,5363.28867862099,-18004.116259123148,5897.534521002518,5781.5250597502045,5741.558576885022,5619.776876349198,3324.9980524966586,5800.974996466385,4933.570560656095,-15298.25361151444,-7338.649348208777,-1271.649410850123,-2999.2429833663136,2133.6580577649565,-4688.752324957596,-4533.592023347553
-1585.546292756733,-14367.605510510895,401.3588553980777,2779.395956742136,6184.766167088558,4151.683104665655,-3163.1243856329666,4175.587704307153,6990.558222720497,6531.226007561934,5583.19844697651,6509.203659860711,6307.1125432064655,4793.091824180201,7651.10317029451,4658.448068719161,5674.801374736585,5357.955631456876,-18003.112391421662,5893.393566733912,5777.133138556229,5737.041172228361,5618.08284960295,3320.982581690738,5797.210492585834,4930.496215820312,-15303.2102082905,-7342.225626895301,-1282.2527634470084,-3001.8781360826993,2134.222733347039,-4693.144246151573,-4535.78798394454
-1594.3928768760277,-14371.809206510845,393.6416224429482,2772.494366294459,6177.927318372224,4144.028613441868,-3179.1862688566507,4169.564498098272,6984.095824392218,6524.3871588456,5578.1791084691085,6504.686255204048,6301.842237773694,4786.943134508633,7648.468017578125,4654.43259791324,5669.844777960526,5352.873551218133,-18005.998511063422,5889.127129002621,5772.92944255628,5732.711992765727,5616.5143063193855,3316.5906604967618,5792.9440548545435,4927.3591292531855,-15308.292288529245,-7330.555664865594,-1296.1814278050472,-3005.2034478438527,2137.2970781828226,-4690.8228020919,-4539.866196481805
-1599.2239901894015,-14371.432756122787,387.61841623406656,2769.0435710706206,6175.794099506577,4141.958136307565,-3176.9903082596625,4166.301928068462,6982.1508307206,6522.818615562037,5581.065228110865,6503.054970189144,6299.709018908048,4784.935399105673,7648.091567190068,4652.67582943565,5668.213492945621,5351.681458322625,-18008.88463070518,5888.750678614566,5772.741217362252,5732.586509303042,5617.267207095497,3315.2730841385687,5792.253895809776,4926.919937133788,-15309.421639693408,-7319.262153223939,-1299.6322230288856,-3007.8386005602383,2138.9911049290704,-4687.748457256116,-4542.124898810135
-1596.9025461297283,-14368.044702630292,392.51227127878286,2770.4866308914984,6177.4253845214835,4143.150229203073,-3166.4496973941195,4166.929345381887,6983.844857466847,6524.010708457545,5590.225520886873,6503.933354427938,6300.712886609528,4785.437332956414,7646.146573518451,4653.491471943102,5670.033003154554,5353.124518143502,-18008.696405511153,5891.323089599608,5775.439111809981,5735.221662019428,5619.3376842298,3316.2769518400487,5794.1361477500495,4928.049288297953,-15304.527784648692,-7328.610671193975,-1290.0954798648231,-3008.716984799033,2139.304813585783,-4696.218590987356,-4542.313124004163
-1590.5656312641343,-14364.154715287055,404.558683696546,2774.1256513093645,6180.499729357266,4145.09522287469,-3158.105047125565,4169.627239829615,6986.417268451891,6525.89296039782,5598.193720767372,6505.878348099557,6303.599006251285,4786.754909314607,7642.193844443872,4655.875657734116,5673.2328314530205,5355.508703934518,-18006.814153570875,5894.648401360761,5778.701681839792,5738.045039929841,5621.596386558131,3318.221945511667,5795.7674327649565,4929.304122924804,-15295.492975335368,-7347.558674059414,-1280.8097036261306,-3006.8347328587574,2138.8656214663856,-4711.966765554327,-4541.873931884765
-1587.1148360402958,-14363.401814510944,404.74690889057354,2774.1256513093645,6181.0644049393495,4145.283448068719,-3156.9129542300566,4170.25465714304,6986.668235377261,6526.457635979903,5597.754528647974,6506.505765412982,6304.916582609477,4787.31958489669,7637.362731130499,4656.816783704256,5674.613149542557,5356.951763755396,-18007.567054346982,5896.028719450297,5780.458450317382,5739.0489076313215,5622.662995990952,3319.53952186986,5796.2693666156965,4929.806056775545,-15288.716868350379,-7350.570277163856,-1283.7585649992288,-3006.7719911274153,2137.610786839535,-4717.048845793072,-4542.124898810135
